simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,"Category lv1","Category lv2","Category lv3",picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand,app_tracking_link
SA862ELAK6B4ANTH-964597,"Sandisk Micro SD Class 4 32GB SDSDQM_032G_B35",599.00,319.00,0,THB,Cameras,"Camera Accessories","Memory Cards",https://th-live-02.slatic.net/p/2/sandisk-micro-sd-class-4-32gb-sdsdqm_032g_b35-1484716531-637474-75f9e8b3f67f41cdf340cdff66eb4fb5-product.jpg,https://th-live-01.slatic.net/p/2/sandisk-micro-sd-class-4-32gb-sdsdqm_032g_b35-1484716531-637474-65a5edc8d8d487f7ed4c787e96c886e4-product.jpg,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsandisk-micro-sd-class-4-32gb-sdsdqm_032g_b35-474736.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Sandisk,http://ho.lazada.co.th/SHHWUy?sku=SA862ELAK6B4ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsandisk-micro-sd-class-4-32gb-sdsdqm_032g_b35-474736.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SA861ELAA8E3Y7ANTH-17348368,"Samsung Galaxy J2 Prime 8GB (Gold) SD Card not Included",4490.00,3400.00,0,THB,"Mobiles & Tablets",Mobiles,,https://th-live-01.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-1490602070-13259041-c087d8f533fc81b0e7f640b9cc90c563-product.jpg,https://th-live-01.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-1490602070-13259041-427ee09917a14cce248b11bde29f067c-product.jpg,https://th-live-01.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-1490602070-13259041-7221dcb0f90319df56db6ed98f917b29-product.jpg,https://th-live-01.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-1490602070-13259041-0664423ab15f17de593c526b01e71edf-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-1490602070-13259041-37421a01afe235861466e61901c0569c-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsamsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-14095231.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Samsung,http://ho.lazada.co.th/SHHWUy?sku=SA861ELAA8E3Y7ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsamsung-galaxy-j2-prime-8gb-gold-sd-card-not-included-14095231.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
KI572ELAALZ7Z4ANTH-44348519,"Kingston Kingston Memory Card Micro SD SDHC 32 GB Class 10 คิงส์ตันเมมโมรี่การ์ด 32 GB",650.00,135.00,0,THB,Cameras,"Camera Accessories","Memory Cards",https://th-live-01.slatic.net/p/2/kingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-1501834283-23251963-14fcc9073a13910e6619b37f256bf8fc-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-36915232.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Kingston,http://ho.lazada.co.th/SHHWUy?sku=KI572ELAALZ7Z4ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-36915232.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355FAAAQN1S0ANTH-54057152,"Hynes Victory All in One Crossbody Bags for Ipad Crossbody Travel Purse for Women Brown - intl",5468.00,3474.00,0,THB,"Bags and Travel","Women Bags","Wallets & Accessories",https://th-live-03.slatic.net/p/7/hynes-victory-all-in-one-crossbody-bags-for-ipad-crossbody-travel-purse-for-women-brown-intl-1505854902-80454744-0ff142c580f643f4ff5fe0fda4c6d309-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fhynes-victory-all-in-one-crossbody-bags-for-ipad-crossbody-travel-purse-for-women-brown-intl-44745408.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Interior features printed lining, 2 slip pockets and 1 zip pocket Crossbody Purse: 27.3""""L adjustable crossbody strap Messenger",http://ho.lazada.co.th/SHHWUy?sku=UN355FAAAQN1S0ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fhynes-victory-all-in-one-crossbody-bags-for-ipad-crossbody-travel-purse-for-women-brown-intl-44745408.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SE588OTAA3WOUVANTH-8350085,"S SPORT Watch ชายและหญิง (แถมกล่องสวยหรู) กันน้ำได้ดี GA110GB-1A(Black/ Gold)",1180.00,249.00,0,THB,"Watches Sunglasses Jewellery",Watches,Men,https://th-live-02.slatic.net/p/8/s-sport-watch-ga110gb-1ablack-gold-1502253023-5504656-2ba8d1e8150f949dc6d83d9821ae9d60-product.jpg,https://th-live-01.slatic.net/p/8/s-sport-watch-ga110gb-1ablack-gold-1502253023-5504656-64d746cc4b1533a9bfd4f05598bf0ac0-product.jpg,https://th-live-01.slatic.net/p/8/s-sport-watch-ga110gb-1ablack-gold-1482468512-5504656-c65bba1968b66c1a565c79e7948e3512-product.jpg,https://th-live-02.slatic.net/p/8/s-sport-watch-ga110gb-1ablack-gold-1502253023-5504656-ab2ee81498c365d1cd970975eac697ea-product.jpg,https://th-live-02.slatic.net/p/8/s-sport-watch-ga110gb-1ablack-gold-1482468513-5504656-430717df65ea940f0dd69061acda54ca-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fs-sport-watch-ga110gb-1ablack-gold-6564055.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Sevenlight,http://ho.lazada.co.th/SHHWUy?sku=SE588OTAA3WOUVANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fs-sport-watch-ga110gb-1ablack-gold-6564055.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355FAAAQP8C2ANTH-54189662,"Hynes Victory Top Zip Crossbody Handbags for Women Messenger Bags Designer Travel Purses Wine Red - intl",5278.00,4018.00,0,THB,"Bags and Travel","Women Bags","Wallets & Accessories",https://th-live-02.slatic.net/p/7/hynes-victory-top-zip-crossbody-handbags-for-women-messenger-bags-designer-travel-purses-wine-red-intl-1505865753-81274844-d7a36e25341c9609e8a0065fb3fe4d18-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fhynes-victory-top-zip-crossbody-handbags-for-women-messenger-bags-designer-travel-purses-wine-red-intl-44847218.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Interior features printed lining, 2 slip pockets and 1 zip pocket Messenger Purse: 26-1/2""""L adjustable crossbody strap Carry i",http://ho.lazada.co.th/SHHWUy?sku=UN355FAAAQP8C2ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fhynes-victory-top-zip-crossbody-handbags-for-women-messenger-bags-designer-travel-purses-wine-red-intl-44847218.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
KI572ELAANYBSEANTH-48171526,"Kingston Kingston Memory Card Micro SD SDHC 32 GB Class 10 คิงส์ตันเมมโมรี่การ์ด 32 GB",650.00,135.00,0,THB,Cameras,"Camera Accessories","Memory Cards",https://th-live-03.slatic.net/p/2/kingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-1504361301-05723204-14fcc9073a13910e6619b37f256bf8fc-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-40232750.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Kingston,http://ho.lazada.co.th/SHHWUy?sku=KI572ELAANYBSEANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-40232750.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
PO748ELAA3U33NANTH-8180685,"Power Bank Solar Cell 50000 mAh รุ่น กันน้ำ (yellow) ฟรี สาย USB 3in 1",1290.00,198.00,0,THB,"Mobiles & Tablets","Mobile Accessories","Power Banks",https://th-live-02.slatic.net/p/2/power-bank-solar-cell-50000-mah-yellow-usb-3in-1-1463392699-7452446-80f4ff7b68f5e80a2090c9c90ca7e685-product.jpg,https://th-live-02.slatic.net/p/2/power-bank-solar-cell-50000-mah-yellow-usb-3in-1-1463392699-7452446-c7e106340a22f5c3c40eeed91071106b-product.jpg,https://th-live-03.slatic.net/p/2/power-bank-solar-cell-50000-mah-yellow-usb-3in-1-1463392699-7452446-6e3bc63a47a42058988d588ddc6b9b23-product.jpg,https://th-live-03.slatic.net/p/2/power-bank-solar-cell-50000-mah-yellow-usb-3in-1-1463392699-7452446-287b2d80c876911e30800eccecbb9b50-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fpower-bank-solar-cell-50000-mah-yellow-usb-3in-1-6442547.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Power Bank",http://ho.lazada.co.th/SHHWUy?sku=PO748ELAA3U33NANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fpower-bank-solar-cell-50000-mah-yellow-usb-3in-1-6442547.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
CH928OTAAGMHCAANTH-34337391,"Charming เข็มกลัดในหลวง ร.9 คุณภาพดี (สีทอง) รุ่น M108",399.00,98.00,0,THB,"Watches Sunglasses Jewellery",Jewellery,Women,https://th-live-01.slatic.net/p/8/charming-9-m108-1500921026-26722972-bcdcf76e35a07ba631f389716d79543b-product.jpg,https://th-live-01.slatic.net/p/8/charming-9-m108-1500921026-26722972-8ae50bfacb47cfc159755c4b27ca0e95-product.jpg,https://th-live-02.slatic.net/p/8/charming-9-m108-1500921026-26722972-55fd2b5d2f2ba00c7d8109c46414dcd8-product.jpg,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fcharming-9-m108-27922762.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Charming Fashion",http://ho.lazada.co.th/SHHWUy?sku=CH928OTAAGMHCAANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fcharming-9-m108-27922762.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SA861ELAAF8UHXANTH-31174053,"Samsung Galaxy J7-Prime (White-Gold) SD Card not Included",8990.00,6350.00,0,THB,"Mobiles & Tablets",Mobiles,,https://th-live-03.slatic.net/p/2/samsung-galaxy-j7-prime-white-gold-sd-card-not-included-1497861341-31070652-d0259aae365cdbbffbbe148252ca7608-product.jpg,https://th-live-01.slatic.net/p/2/samsung-galaxy-j7-prime-white-gold-sd-card-not-included-1497861341-31070652-871431fed6209de741e5360acce960c7-product.jpg,https://th-live-03.slatic.net/p/2/samsung-galaxy-j7-prime-white-gold-sd-card-not-included-1497861341-31070652-4ec081261b87baf61057a3a5b37c88d1-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j7-prime-white-gold-sd-card-not-included-1497861341-31070652-28f26d453da62c53f73a0624c02f15f1-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j7-prime-white-gold-sd-card-not-included-1497861341-31070652-1ae30122516c47ba127a5d81d48a4501-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsamsung-galaxy-j7-prime-white-gold-sd-card-not-included-25607013.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Samsung,http://ho.lazada.co.th/SHHWUy?sku=SA861ELAAF8UHXANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsamsung-galaxy-j7-prime-white-gold-sd-card-not-included-25607013.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
